time,model_variety,bug_performance
0.005382000000004439,6,0.0
0.0023684000000017136,4,0.0
0.004621500000006051,8,0.0009765625
0.0034276999999960367,8,1.9073486e-06
0.008396399999995197,7,6.1035156e-05
0.006271300000001645,10,4.5776367e-05
0.008719300000002761,8,1.2874603e-05
0.002457499999998447,4,0.0
0.009194700000001887,9,9.536743e-07
0.0022566000000026065,5,2.527237e-05
0.008823900000002993,7,2.7656555e-05
0.0033428999999998155,4,4.7683716e-06
0.012915100000000734,7,1.9550323e-05
0.00886549999999886,7,0.0
0.018402699999995775,8,9.1552734e-05
0.02302320000000435,8,6.1035156e-05
0.012380400000004954,7,0.0
0.00524090000000399,5,1.1920929e-07
0.006093100000001073,6,2.0980835e-05
0.014945799999999565,7,2.861023e-06
0.005468300000003978,7,9.536743e-06
0.010888600000001247,6,0.0
0.009529299999996965,6,0.0
0.006335400000004654,8,0.0
0.007148799999995958,5,0.0
0.006060500000003799,4,0.0
0.008215299999996262,9,0.0013237
0.007306100000000981,7,2.861023e-06
0.004696700000003773,7,1.3828278e-05
0.0048694000000040205,5,0.0
0.009298799999996277,7,0.0
0.004356600000001265,5,0.0
0.007794300000000476,7,0.0
0.011738599999993937,7,2.861023e-06
0.013112299999995969,8,0.001953125
0.0032263000000014586,4,3.8146973e-06
0.00735790000000236,6,0.0
0.01740580000000591,6,9.1552734e-05
0.002513499999999169,4,2.9563904e-05
0.013658299999995904,8,6.198883e-06
0.009755900000001816,9,0.0
0.016274599999995587,9,0.0024414062
0.018080099999998822,8,6.1035156e-05
0.019420500000002505,7,2.861023e-06
0.009323999999999444,6,0.0
0.030808999999997866,4,0.0
0.0070811000000006175,8,1.9550323e-05
0.0007623000000052116,5,0.0
0.013555699999997728,7,2.861023e-06
0.006778500000002907,6,0.0
0.0028883999999962384,5,0.0
0.003613200000003758,7,0.0
0.0029656999999971845,4,0.0
0.002878499999994233,6,1.9550323e-05
0.007252300000004652,9,0.00010108948
0.005483499999996866,7,1.9073486e-05
